"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-06","0.00",",,E",,,"48","H,,S","53",",,E","44",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-07","0.00",",,E",,,"49","H,,S","53",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-08","0.00",",,E",,,"42","H,,S","48",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-09","0.09",",,E",,,"42","H,,S","47",",,E","36",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-10","0.01",",,E",,,"46","H,,S","51",",,E","38",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-11","0.04",",,E",,,"46","H,,S","50",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-12","0.00",",,E",,,"48","H,,S","51",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-13","0.02",",,E",,,"48","H,,S","52",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-14","0.00",",,E",,,"44","H,,S","47",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-15","0.02",",,E",,,"47","H,,S","50",",,E","44",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-16","0.01",",,E",,,"42","H,,S","45",",,E","41",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-17","0.01",",,E",,,"35","H,,S","43",",,E","31",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-18","0.01",",,E",,,"43","H,,S","51",",,E","31",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-19","0.05",",,E",,,"42","H,,S","46",",,E","40",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-20","0.01",",,E",,,"40","H,,S","46",",,E","41",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-21","0.07",",,E",,,"37","H,,S","44",",,E","29",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-22","0.00",",,E",,,"35","H,,S","40",",,E","34",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-23","0.03",",,E",,,"36","H,,S","43",",,E","32",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-24","0.10",",,E",,,"45","H,,S","50",",,E","34",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-25","0.00",",,E",,,"49","H,,S","52",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-26","0.22",",,E",,,"46","H,,S","52",",,E","46",",I,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-27","0.01",",,E",,,"37","H,,S","43",",I,E","36",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-28","0.11",",,E",,,"36","H,,S","43",",,E","32",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-29","0.02",",,E",,,"36","H,,S","39",",,E","33",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-30","0.04",",,E",,,"32","H,,S","38",",,E","30",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-01-31","0.19",",,E",,,"33","H,,S","39",",,E","25",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-01","0.00",",,E",,,"35","H,,S","41",",,E","33",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-02","0.00",",,E",,,"33","H,,S","42",",,E","28",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-03","0.04",",,E",,,"40","H,,S","49",",,E","27",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-04","0.01",",,E",,,"44","H,,S","49",",,E","40",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-05","0.12",",,E",,,"45","H,,S","56",",,E","30",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-06","0.23",",,E",,,"44","H,,S","52",",,E","39",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-07","0.09",",,E",,,"42","H,,S","52",",,E","34",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-08","0.12",",,E",,,"47","H,,S","51",",,E","40",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-09","0.04",",,E",,,"43","H,,S","49",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-10","0.06",",,E",,,"40","H,,S","45",",,E","34",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-11","0.00",",,E",,,"42","H,,S","51",",,E","35",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-12","0.00",",,E",,,"50","H,,S","57",",,E","38",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-13","0.00",",,E",,,"50","H,,S","53",",,E","49",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-14","0.00",",,E",,,"47","H,,S","56",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-15","0.00",",,E",,,"49","H,,S","62",",,E","33",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-16","0.01",",,E",,,"50","H,,S","55",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-17","0.00",",,E",,,"50","H,,S","54",",,E","48",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-18","0.01",",,E",,,"45","H,,S","51",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-19","0.06",",,E",,,"45","H,,S","52",",,E","39",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-20","0.00",",,E",,,"52","H,,S","57",",,E","44",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-21","0.00",",,E",,,"53","H,,S","59",",,E","52",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-22","0.00",",,E",,,"54","H,,S","61",",,E","51",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-23","0.00",",,E",,,"51","H,,S","59",",,E","51",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-24","0.00",",,E",,,"44","H,,S","56",",,E","37",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-25","0.00",",,E",,,"48","H,,S","60",",,E","37",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-26","0.00",",,E",,,"44","H,,S","62",",,E","33",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-27","0.00",",,E",,,"42","H,,S","56",",,E","32",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-02-28","0.00",",,E",,,"46","H,,S","53",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-01","0.15",",,E",,,"49","H,,S","61",",,E","41",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-02","0.21",",,E",,,"48","H,,S","55",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-03","0.86",",,E","0.4",",,S","39","H,,S","45",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-04","0.04",",,E","0.4",",,S","38","H,,S","45",",,E","33",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-05","0.38",",,E",,,"44","H,,S","52",",,E","38",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-06","0.00",",,E",,,"46","H,,S","54",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-07","0.02",",,E",,,"42","H,,S","52",",,E","39",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-08","0.09",",,E",,,"43","H,,S","51",",,E","34",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-09","0.30",",,E",,,"44","H,,S","50",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-10","0.06",",,E",,,"38","H,,S","46",",,E","37",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-11","0.20",",,E",,,"42","H,,S","53",",,E","34",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-12","0.07",",,E",,,"44","H,,S","48",",,E","40",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-13","0.17",",,E",,,"44","H,,S","51",",,E","40",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-14","0.11",",,E",,,"48","H,,S","53",",,E","44",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-15","0.43",",,E",,,"48","H,,S","52",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-16","0.14",",,E",,,"46","H,,S","54",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-17","0.15",",,E",,,"40","H,,S","53",",,E","34",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-18","0.03",",,E",,,"45","H,,S","52",",,E","40",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-19","0.00",",,E",,,"49","H,,S","57",",,E","44",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-20","0.00",",,E",,,"54","H,,S","64",",,E","47",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-21","0.00",",,E",,,"52","H,,S","58",",,E","50",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-22","0.03",",,E",,,"49","H,,S","54",",,E","50",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-23","0.00",",,E",,,"43","H,,S","51",",,E","36",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-24","0.00",",,E",,,"44","H,,S","52",",,E","36",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-25","0.00",",,E",,,"46","H,,S","54",",,E","39",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-26","0.00",",,E",,,"45","H,,S","56",",,E","37",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-27","0.00",",,E",,,"46","H,,S","58",",,E","39",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-28","0.00",",,E",,,"48","H,,S","63",",,E","36",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-29","0.00",",,E",,,"46","H,,S","57",",,E","37",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-30","0.00",",,E",,,"46","H,,S","55",",,E","41",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-03-31","0.00",",,E",,,"41","H,,S","52",",,E","30",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-01","0.11",",,E",,,"47","H,,S","55",",,E","40",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-02","0.00",",,E",,,"39","H,,S","47",",,E","34",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-03","0.37",",,E",,,"39","H,,S","47",",,E","35",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-04","0.48",",,E",,,"40","H,,S","47",",,E","38",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-05","0.18",",,E",,,"41","H,,S","48",",,E","32",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-06","0.00",",,E",,,"45","H,,S","53",",,E","41",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-07","0.00",",,E",,,"43","H,,S","51",",,E","33",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-08","0.18",",,E",,,"47","H,,S","49",",,E","41",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-09","0.00",",,E",,,"47","H,,S","52",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-10","0.00",",,E",,,"43","H,,S","50",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-11","0.00",",,E",,,"42","H,,S","56",",,E","32",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-12","0.00",",,E",,,"43","H,,S","51",",,E","34",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-13","0.00",",,E",,,"46","H,,S","49",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-14","0.25",",,E",,,"44","H,,S","47",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-15","0.31",",,E",,,"44","H,,S","49",",,E","41",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-16","0.00",",,E",,,"46","H,,S","50",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-17","0.00",",,E",,,"46","H,,S","55",",,E","32",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-18","0.00",",,E",,,"49","H,,S","61",",,E","39",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-19","0.00",",,E",,,"53","H,,S","69",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-20","0.00",",,E",,,"57","H,,S","69",",,E","44",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-21","0.00",",,E",,,"60","H,,S","72",",,E","47",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-22","0.00",",,E",,,"54","H,,S","71",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-23","0.00",",,E",,,"54","H,,S","65",",,E","50",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-24","0.33",",,E",,,"51","H,,S","59",",,E","50",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-25","0.19",",,E",,,"48","H,,S","53",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-26","0.32",",,E",,,"49","H,,S","54",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-27","0.02",",,E",,,"46","H,,S","54",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-28","0.00",",,E",,,"47","H,,S","54",",,E","40",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-29","0.03",",,E",,,"50","H,,S","56",",,E","47",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-04-30","0.04",",,E",,,"51","H,,S","56",",,E","51",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-01","0.01",",,E",,,"50","H,,S","61",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-02","0.01",",,E",,,"50","H,,S","60",",,E","47",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-03","0.00",",,E",,,"47","H,,S","53",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-04","0.00",",,E",,,"42","H,,S","56",",,E","36",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-05","0.00",",,E",,,"42","H,,S","54",",,E","33",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-06","0.00",",,E",,,"45","H,,S","55",",,E","37",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-07","0.09",",,E",,,"47","H,,S","55",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-08","0.14",",,E",,,"46","H,,S","48",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-09","0.37",",,E",,,"45","H,,S","52",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-10","0.07",",,E",,,"45","H,,S","56",",,E","37",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-11","0.00",",,E",,,"47","H,,S","59",",,E","37",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-12","0.00",",,E",,,"49","H,,S","65",",,E","37",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-13","0.00",",,E",,,"55","H,,S","66",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-14","0.00",",,E",,,"53","H,,S","67",",,E","41",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-15","0.00",",,E",,,"54","H,,S","68",",,E","44",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-16","0.00",",,E",,,"51","H,,S","63",",,E","44",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-17","0.02",",,E",,,"50","H,,S","57",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-18","0.01",",,E",,,"51","H,,S","58",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-19","0.04",",,E",,,"50","H,,S","59",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-20","0.06",",,E",,,"50","H,,S","63",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-21","0.00",",,E",,,"50","H,,S","63",",,E","38",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-22","0.00",",,E",,,"53","H,,S","64",",,E","49",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-23","0.00",",,E",,,"56","H,,S","63",",,E","50",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-24","0.00",",,E",,,"57","H,,S","65",",,E","52",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-25","0.03",",,E",,,"58","H,,S","67",",,E","52",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-26","0.00",",,E",,,"58","H,,S","65",",,E","57",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-27","0.43",",,E",,,"51","H,,S","63",",,E","49",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-28","0.05",",,E",,,"51","H,,S","60",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-29","0.05",",,E",,,"55","H,,S","64",",,E","48",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-30","0.00",",,E",,,"62","H,,S","71",",,E","55",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-05-31","0.00",",,E",,,"59","H,,S","67",",,E","58",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-01","0.05",",,E",,,"56","H,,S","68",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-02","0.00",",,E",,,"59","H,,S","67",",,E","56",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-03","0.37",",,E",,,"53","H,,S","63",",,E","47",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-04","0.78",",,E",,,"51","H,,S","54",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-05","0.01",",,E",,,"50","H,,S","55",",,E","48",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-06","0.01",",,E",,,"50","H,,S","62",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-07","0.00",",,E",,,"50","H,,S","59",",,E","39",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-08","0.00",",,E",,,"53","H,,S","63",",,E","47",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-09","0.06",",,E",,,"52","H,,S","62",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-10","0.08",",,E",,,"53","H,,S","61",",,E","47",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-11","0.05",",,E",,,"53","H,,S","60",",,E","47",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-12","0.13",",,E",,,"51","H,,S","53",",,E","51",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-13","0.00",",,E",,,"50","H,,S","55",",,E","50",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-14","0.48",",,E",,,"51","H,,S","60",",,E","42",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-15","0.00",",,E",,,"52","H,,S","63",",,E","48",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-16","0.16",",,E",,,"54","H,,S","65",",,E","45",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-17","0.00",",,E",,,"56","H,,S","67",",,E","49",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-18","0.00",",,E",,,"56","H,,S","67",",,E","46",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-19","0.04",",,E",,,"56","H,,S","64",",,E","51",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-20","0.03",",,E",,,"53","H,,S","63",",,E","47",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-21","0.00",",,E",,,"53","H,,S","65",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-22","0.00",",,E",,,"54","H,,S","64",",,E","43",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-23","0.64",",,E",,,"57","H,,S","64",",,E","54",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-24","0.00",",,E",,,"58","H,,S","66",",,E","56",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-25","0.00",",,E",,,"59","H,,S","66",",,E","54",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-26","0.00",",,E",,,"57","H,,S","65",",,E","53",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-27","0.00",",,E",,,"60","H,,S","68",",,E","55",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-28","0.03",",,E",,,"64","H,,S","75",",,E","56",",,E"
"EI000003969","DUBLIN PHOENIX PARK, EI","53.3639","-6.3192","49.0","2019-06-29","0.00",",,E",,,"63","H,,S","72",",,E","58",",,E"
